NC_031967.2	877308	882627	-	37,38
NC_031967.2	879109	882627	-	37
NC_031967.2	882694	885885	-	37,38
NC_031967.2	885941	892354	-	37,38
NC_031967.2	892415	892868	-	38
NC_031967.2	892415	942250	-	37
NC_031967.2	942346	942992	-	37
NC_031967.2	942346	945178	-	37
NC_031967.2	945338	945413	-	37
NC_031967.2	977633	977851	+	39
NC_031967.2	977952	978220	+	39
NC_031967.2	978249	978340	+	39
NC_031967.2	978392	978699	+	39
NC_031967.2	978832	980610	+	39
NC_031967.2	980729	981398	+	39
NC_031967.2	981578	981903	+	39
NC_031967.2	981986	982222	+	39
NC_031967.2	982348	982434	+	39
NC_031967.2	1061841	1062515	-	40
NC_031967.2	1062690	1064842	-	40
NC_031967.2	1079682	1079797	-	41
NC_031967.2	1079875	1082851	-	41
NC_031967.2	1082988	1083527	-	41
NC_031967.2	1082988	1086528	-	41
NC_031967.2	1130394	1131110	+	42
NC_031967.2	1130883	1131110	+	42
NC_031967.2	1131311	1131421	+	42
NC_031967.2	1131572	1131739	+	42
NC_031967.2	1132941	1153902	+	43
NC_031967.2	1185864	1186029	+	44
NC_031967.2	1192135	1192225	-	45
NC_031967.2	1192357	1192445	-	45
NC_031967.2	1217759	1217886	+	46
NC_031967.2	1227744	1235452	+	47
NC_031967.2	1235627	1246245	+	47
NC_031967.2	1262187	1262287	-	48
NC_031967.2	1262309	1262425	-	48
NC_031967.2	1262471	1265900	-	48
NC_031967.2	1265946	1266262	-	48
NC_031967.2	1266293	1266433	-	48
NC_031967.2	1266478	1266573	-	48
NC_031967.2	1266719	1267340	-	48
NC_031967.2	1267481	1267601	-	48
NC_031967.2	1268317	1268422	+	49
NC_031967.2	1268541	1269129	+	49
NC_031967.2	1269182	1271255	+	49
NC_031967.2	1299465	1299568	-	51
NC_031967.2	1299649	1299772	-	51
NC_031967.2	1299942	1300206	-	51
NC_031967.2	1300414	1300876	-	51
NC_031967.2	1301033	1301227	-	51
NC_031967.2	1301316	1301473	-	51
NC_031967.2	1301633	1301800	-	51
NC_031967.2	1301997	1302938	-	51
NC_031967.2	1308203	1308313	-	52
NC_031967.2	1317322	1317827	-	53
NC_031967.2	1317983	1318416	-	53
NC_031967.2	1318492	1319041	-	53
NC_031967.2	1319114	1321622	-	53
NC_031967.2	1319114	1321645	-	53
NC_031967.2	1324973	1325541	+	54
NC_031967.2	1325723	1337282	+	54
NC_031967.2	1325977	1333588	-	55
NC_031967.2	1333690	1334681	-	55
NC_031967.2	1334784	1339741	-	55
NC_031967.2	1337366	1338987	+	54
NC_031967.2	1339132	1339476	+	54
NC_031967.2	1339516	1341019	+	54
NC_031967.2	1341131	1343900	+	54
NC_031967.2	1344474	1346998	+	54
NC_031967.2	1347069	1354079	+	54
NC_031967.2	1354216	1355059	+	54
NC_031967.2	1355157	1355260	+	54
NC_031967.2	1355330	1355518	+	54
NC_031967.2	1355549	1355549	+	54
NC_031967.2	1355592	1355959	+	54
NC_031967.2	1369079	1369169	-	56
NC_031967.2	1369453	1369537	-	56
NC_031967.2	1374403	1374493	-	57
NC_031967.2	1374637	1374899	-	57
NC_031967.2	1375313	1375774	-	57
NC_031967.2	1405317	1406435	+	58
NC_031967.2	1406572	1408305	+	58
NC_031967.2	1408383	1408498	+	58
NC_031967.2	1410267	1414872	+	59
NC_031967.2	1414934	1415053	+	59
NC_031967.2	1420423	1421091	+	59
NC_031967.2	1452164	1456639	+	60
NC_031967.2	1456841	1461595	+	60
NC_031967.2	1461770	1462444	+	60
NC_031967.2	1469866	1472150	+	61
NC_031967.2	1472190	1476723	+	61
NC_031967.2	1476898	1477080	+	61
NC_031967.2	1587931	1588154	-	62
NC_031967.2	1588285	1588361	-	62
NC_031967.2	1588476	1588621	-	62
NC_031967.2	1588700	1588981	-	62
NC_031967.2	1588700	1588998	-	62
NC_031967.2	1602196	1617398	+	63
NC_031967.2	1617544	1618372	+	63
NC_031967.2	1618503	1618713	+	63
NC_031967.2	1618820	1619079	+	63
NC_031967.2	1619327	1620202	+	63
NC_031967.2	1620300	1620447	+	63
NC_031967.2	1620542	1620616	+	63
NC_031967.2	1620709	1620800	+	63
NC_031967.2	1620854	1623916	+	63
NC_031967.2	1624073	1624253	+	63
NC_031967.2	1624323	1624460	+	63
NC_031967.2	1624525	1624609	+	63
NC_031967.2	1624674	1625033	+	63
NC_031967.2	1625136	1625211	+	63
NC_031967.2	1625310	1625437	+	63
NC_031967.2	1625576	1625976	+	63
NC_031967.2	1626055	1626267	+	63
NC_031967.2	1626055	1631447	+	63
NC_031967.2	1626508	1631447	+	63
NC_031967.2	1633371	1633864	+	64
NC_031967.2	1633371	1634784	+	64
NC_031967.2	1634010	1634784	+	64
NC_031967.2	1634928	1636468	+	64
NC_031967.2	1637153	1637545	+	64
NC_031967.2	1637660	1639521	+	64
NC_031967.2	1639634	1641701	+	64
NC_031967.2	1641850	1642873	+	64
NC_031967.2	1642922	1645307	+	64
NC_031967.2	1645386	1648561	+	64
NC_031967.2	1648700	1649139	+	64
NC_031967.2	1649224	1649349	+	64
NC_031967.2	1649401	1650406	+	64
NC_031967.2	1654143	1655312	+	65
NC_031967.2	1655356	1655461	+	65
NC_031967.2	1655595	1655699	+	65
NC_031967.2	1655840	1655946	+	65
NC_031967.2	1656116	1656581	+	65
NC_031967.2	1656692	1656796	+	65
NC_031967.2	1656941	1657025	+	65
NC_031967.2	1657164	1657262	+	65
NC_031967.2	1657353	1658079	+	65
NC_031967.2	1658160	1658425	+	65
NC_031967.2	1664446	1665967	+	67
NC_031967.2	1671371	1671557	-	68
NC_031967.2	1671669	1671997	-	68
NC_031967.2	1672117	1672889	-	68
NC_031967.2	1672976	1673102	-	68
NC_031967.2	1673236	1675762	-	68
NC_031967.2	1675829	1677736	-	68
NC_031967.2	1685057	1686746	+	69
NC_031967.2	1689659	1690039	+	70
NC_031967.2	1689659	1693046	+	70
NC_031967.2	1690172	1693046	+	70
NC_031967.2	1702924	1704871	+	71
NC_031967.2	1705028	1705271	+	71
NC_031967.2	1708651	1710526	+	72
NC_031967.2	1710783	1734694	+	72
NC_031967.2	1730983	1734694	+	72
NC_031967.2	1734812	1739924	+	72
NC_031967.2	1734812	1739927	+	72
NC_031967.2	1735047	1747803	-	73
NC_031967.2	1740226	1741177	+	72
NC_031967.2	1747920	1748060	-	73
NC_031967.2	1748409	1750848	+	74
NC_031967.2	1748905	1749009	-	75
NC_031967.2	1749096	1749457	-	75
NC_031967.2	1750933	1754487	+	74
NC_031967.2	1754618	1754812	+	74
NC_031967.2	1754618	1755741	+	74
NC_031967.2	1754900	1755741	+	74
NC_031967.2	1755863	1755979	+	74
NC_031967.2	1756128	1758218	+	74
NC_031967.2	1758281	1759591	+	74
NC_031967.2	1759765	1760709	+	74
NC_031967.2	1759765	1760712	+	74
NC_031967.2	1760844	1761077	+	74
NC_031967.2	1761209	1763355	+	74
NC_031967.2	1761224	1763355	+	74
NC_031967.2	1763518	1764017	+	74
NC_031967.2	1768582	1769983	-	76
NC_031967.2	1770028	1770352	-	76
NC_031967.2	1770450	1771039	-	76
NC_031967.2	1771184	1772035	-	76
NC_031967.2	1772172	1772253	-	76
NC_031967.2	1772457	1772815	-	76
NC_031967.2	1772947	1773203	-	76
NC_031967.2	1773366	1773640	-	76
NC_031967.2	1773843	1773934	-	76
NC_031967.2	1774065	1774154	-	76
NC_031967.2	1774403	1774498	-	76
NC_031967.2	1774644	1774826	-	76
NC_031967.2	1775036	1775113	-	76
NC_031967.2	1775386	1778065	-	76
NC_031967.2	1796514	1796708	-	77
NC_031967.2	1809051	1810011	-	78
NC_031967.2	1809051	1810564	-	78
NC_031967.2	1810628	1810815	-	78
NC_031967.2	1810628	1811623	-	78
NC_031967.2	1810922	1811623	-	78
NC_031967.2	1813230	1816593	-	78
NC_031967.2	1819028	1819389	-	79
NC_031967.2	1819462	1819629	-	79
NC_031967.2	1819767	1820061	-	79
NC_031967.2	1832542	1833216	-	80
NC_031967.2	1833394	1839293	-	80
NC_031967.2	1839468	1876450	-	80
NC_031967.2	1849658	1858300	-	81
NC_031967.2	1858458	1858778	+	82
NC_031967.2	1878291	1878406	-	83
NC_031967.2	1878643	1880854	-	83
NC_031967.2	1910839	1912861	-	84
NC_031967.2	1912970	1913096	-	84
NC_031967.2	1914385	1914666	-	85
NC_031967.2	1914784	1915323	-	85
NC_031967.2	1915466	1915745	-	85
NC_031967.2	1915850	1916236	-	85
NC_031967.2	1916379	1916541	-	85
NC_031967.2	1916681	1916766	-	85
NC_031967.2	1916896	1917370	-	85
NC_031967.2	1917520	1919514	-	85
NC_031967.2	1919760	1920017	-	85
NC_031967.2	1920160	1920248	-	85
NC_031967.2	1920443	1920830	-	85
NC_031967.2	1920976	1921794	-	85
NC_031967.2	1921998	1922413	-	85
NC_031967.2	1922584	1926973	-	85
NC_031967.2	1927082	1927210	-	85
NC_031967.2	1927355	1927804	-	85
NC_031967.2	1927951	1928379	-	85
NC_031967.2	1928505	1928786	-	85
NC_031967.2	1928904	1929449	-	85
NC_031967.2	1929589	1929776	-	85
NC_031967.2	1929974	1930359	-	85
NC_031967.2	1930502	1930664	-	85
NC_031967.2	1930804	1930889	-	85
NC_031967.2	1931019	1931505	-	85
NC_031967.2	1931655	1932472	-	85
NC_031967.2	1932718	1932975	-	85
NC_031967.2	1933118	1933206	-	85
NC_031967.2	1933401	1935390	-	85
NC_031967.2	1935536	1936080	-	85
NC_031967.2	1936284	1936827	-	85
NC_031967.2	1936998	1938493	-	85
NC_031967.2	1938602	1938730	-	85
NC_031967.2	1938875	1939326	-	85
NC_031967.2	1939473	1939900	-	85
NC_031967.2	1940026	1940312	-	85
NC_031967.2	1940430	1940968	-	85
NC_031967.2	1941108	1941295	-	85
NC_031967.2	1941493	1945140	-	85
NC_031967.2	1945283	1945445	-	85
NC_031967.2	1945585	1945670	-	85
NC_031967.2	1945800	1946238	-	85
NC_031967.2	1946388	1948343	-	85
NC_031967.2	1948589	1948846	-	85
NC_031967.2	1948989	1949077	-	85
NC_031967.2	1949272	1949659	-	85
NC_031967.2	1949805	1950349	-	85
NC_031967.2	1950553	1951096	-	85
NC_031967.2	1951267	1954312	-	85
NC_031967.2	1954421	1954532	-	85
NC_031967.2	1954677	1955132	-	85
NC_031967.2	1955279	1955609	-	85
NC_031967.2	1955735	1956021	-	85
NC_031967.2	1956139	1956684	-	85
NC_031967.2	1956824	1957011	-	85
NC_031967.2	1957209	1957594	-	85
NC_031967.2	1957737	1957895	-	85
NC_031967.2	1958035	1958120	-	85
NC_031967.2	1958250	1958700	-	85
NC_031967.2	1958850	1962982	-	85
NC_031967.2	1963228	1965001	-	85
NC_031967.2	1965144	1965992	-	85
NC_031967.2	1966187	1966296	-	85
NC_031967.2	1966624	1966731	-	85
NC_031967.2	1966811	1966900	-	85
NC_031967.2	1966999	1967086	-	85
NC_031967.2	1967258	1967566	-	85
NC_031967.2	1967720	1967859	-	85
NC_031967.2	1967945	1970393	-	85
NC_031967.2	1970660	1970785	-	85
NC_031967.2	1970936	1971386	-	85
NC_031967.2	1971413	1972095	-	85
NC_031967.2	1994212	1995008	+	88
NC_031967.2	1995248	1995556	+	88
NC_031967.2	1995782	1995892	+	88
NC_031967.2	1996088	1996190	+	88
NC_031967.2	1996390	1996498	+	88
NC_031967.2	1996600	1997642	+	88
NC_031967.2	1997730	1998065	+	88
NC_031967.2	1998150	1998239	+	88
NC_031967.2	2001765	2003983	+	89
NC_031967.2	2004163	2009925	+	89
NC_031967.2	2010035	2011350	+	89
NC_031967.2	2011489	2011924	+	89
NC_031967.2	2058888	2061757	+	90
NC_031967.2	2079971	2081972	+	91
NC_031967.2	2082147	2083508	+	91
NC_031967.2	2083630	2086646	+	91
NC_031967.2	2086736	2086828	+	91
NC_031967.2	2087289	2087722	+	91
NC_031967.2	2087289	2088439	+	91
NC_031967.2	2087867	2088439	+	91
NC_031967.2	2088529	2088774	+	91
NC_031967.2	2095216	2095748	-	92
NC_031967.2	2095891	2107868	-	92
NC_031967.2	2107972	2124502	-	92
NC_031967.2	2119474	2119729	+	93
NC_031967.2	2119828	2119901	+	93
NC_031967.2	2122866	2123152	+	93
NC_031967.2	2123537	2123707	+	93
NC_031967.2	2131628	2133438	+	94
NC_031967.2	2133648	2140180	+	94
NC_031967.2	2133652	2136509	+	94
NC_031967.2	2133652	2140180	+	94
NC_031967.2	2180971	2182017	-	96
NC_031967.2	2182081	2182165	-	96
NC_031967.2	2182238	2186341	-	96
NC_031967.2	2186510	2186691	-	96
NC_031967.2	2186771	2189694	-	96
NC_031967.2	2189779	2189901	-	96
NC_031967.2	2190005	2196558	-	96
NC_031967.2	2196250	2200492	+	97
NC_031967.2	2196250	2210612	+	97
NC_031967.2	2196250	2214064	+	97
NC_031967.2	2200592	2200656	+	97
NC_031967.2	2200592	2210612	+	97
NC_031967.2	2200592	2214064	+	97
NC_031967.2	2200592	2214067	+	97
NC_031967.2	2200811	2210612	+	97
NC_031967.2	2200811	2214064	+	97
NC_031967.2	2200811	2214067	+	97
NC_031967.2	2210690	2214064	+	97
NC_031967.2	2210690	2214067	+	97
NC_031967.2	2214266	2222527	+	97
NC_031967.2	2222658	2229328	+	97
NC_031967.2	2229431	2230903	+	97
NC_031967.2	2231120	2236859	+	97
NC_031967.2	2237049	2238401	+	97
NC_031967.2	2251230	2251907	-	98
NC_031967.2	2252040	2252284	-	98
NC_031967.2	2252381	2254219	-	98
NC_031967.2	2254316	2254454	-	98
NC_031967.2	2254528	2258779	-	98
NC_031967.2	2271049	2271161	+	99
NC_031967.2	2306799	2306930	-	100
NC_031967.2	2307024	2308717	-	100
NC_031967.2	2308874	2309018	-	100
NC_031967.2	2309123	2309794	-	100
NC_031967.2	2312651	2318319	+	102
NC_031967.2	2312651	2318372	+	102
NC_031967.2	2312750	2312865	-	101
NC_031967.2	2318427	2325803	+	102
NC_031967.2	2318427	2330592	+	102
NC_031967.2	2318473	2325803	+	102
NC_031967.2	2324672	2325803	+	102
NC_031967.2	2325897	2326008	+	102
NC_031967.2	2326159	2326270	+	102
NC_031967.2	2326385	2386751	+	102
NC_031967.2	2330477	2330592	+	102
NC_031967.2	2330670	2330785	+	102
NC_031967.2	2364644	2364765	-	103
NC_031967.2	2375712	2380556	+	102
NC_031967.2	2380650	2380761	+	102
NC_031967.2	2380912	2381023	+	102
NC_031967.2	2381138	2386751	+	102
NC_031967.2	2381138	2387230	+	102
NC_031967.2	2386831	2387230	+	102
NC_031967.2	2387460	2387603	+	102
NC_031967.2	2393816	2396180	+	104
NC_031967.2	2396355	2397039	+	104
NC_031967.2	2413666	2413797	+	105
NC_031967.2	2413952	2414040	+	105
NC_031967.2	2432056	2434206	+	106
NC_031967.2	2434384	2436752	+	106
NC_031967.2	2436927	2439295	+	106
NC_031967.2	2439470	2441625	+	106
NC_031967.2	2441800	2442484	+	106
NC_031967.2	2470086	2470197	+	107
NC_031967.2	2470348	2470459	+	107
NC_031967.2	2470574	2473974	+	107
NC_031967.2	2474052	2474167	+	107
NC_031967.2	2474052	2474170	+	107
NC_031967.2	2475996	2477903	+	108
NC_031967.2	2478078	2479222	+	108
NC_031967.2	2487211	2488253	+	109
NC_031967.2	2488428	2489102	+	109
NC_031967.2	2499162	2499274	+	110
NC_031967.2	2580366	2599011	+	111
NC_031967.2	2591708	2594982	-	112
NC_031967.2	2592059	2592186	+	113
NC_031967.2	2596222	2597335	-	112
NC_031967.2	2617934	2621644	+	114
NC_031967.2	2621822	2623477	+	114
NC_031967.2	2623655	2629213	+	114
NC_031967.2	2629391	2631757	+	114
NC_031967.2	2631932	2632606	+	114
NC_031967.2	2645144	2649515	+	115
NC_031967.2	2649591	2662819	+	115
NC_031967.2	2649791	2662819	+	115
NC_031967.2	2662951	2694526	+	115
NC_031967.2	2685596	2687108	+	115
NC_031967.2	2687184	2687370	+	115
NC_031967.2	2687184	2692385	+	115
NC_031967.2	2687395	2692385	+	115
NC_031967.2	2692517	2694526	+	115
NC_031967.2	2694633	2695324	+	115
NC_031967.2	2695466	2696416	+	115
NC_031967.2	2695493	2696416	+	115
NC_031967.2	2696616	2696725	+	115
NC_031967.2	2696803	2697450	+	115
NC_031967.2	2696803	2700140	+	115
NC_031967.2	2697647	2697755	+	115
NC_031967.2	2697887	2700140	+	115
NC_031967.2	2700180	2700261	+	115
NC_031967.2	2701594	2702945	+	115
NC_031967.2	2703087	2703160	+	115
NC_031967.2	2703383	2703471	+	115
