49293
104088	104168	1	6	8
104088	104168	1	6	9
104088	104168	1	6	10
104088	104168	1	6	11
104088	104168	1	6	12
104242	104370	1	6	8
104242	104370	1	6	9
104242	104370	1	6	10
104242	104370	1	6	11
104242	104370	1	6	12
104450	104565	1	6	8
104450	104565	1	6	9
104450	104565	1	6	10
104450	104565	1	6	11
104450	104565	1	6	12
104903	105163	1	6	8
104903	105163	1	6	9
104903	105163	1	6	10
104903	105163	1	6	11
104903	105163	1	6	12
106681	106770	1	6	8
106681	106770	1	6	9
106681	106770	1	6	10
106681	106770	1	6	11
106681	106770	1	6	12
107559	107736	1	6	8
107559	107736	1	6	9
107559	107736	1	6	10
107559	107736	1	6	11
107559	107736	1	6	12
107871	107968	1	6	8
107871	107968	1	6	9
107871	107968	1	6	10
107871	107968	1	6	11
107871	107968	1	6	12
108351	108602	1	6	8
108351	108602	1	6	9
108351	108602	1	6	10
108351	108602	1	6	11
108351	108602	1	6	12
108704	108779	1	6	8
108704	108779	1	6	9
108704	108779	1	6	10
108704	108779	1	6	11
108704	108779	1	6	12
110599	111076	2	7	13
110599	111076	2	7	14
110599	111076	2	7	15
110599	111076	2	7	16
110599	111076	2	7	17
110599	111076	2	7	18
110599	111076	2	7	19
110692	110912	1	6	8
110692	110912	1	6	9
110692	110912	1	6	10
110692	110912	1	6	11
110692	110912	1	6	12
111951	112082	2	7	13
111951	112082	2	7	14
111951	112082	2	7	15
111951	112082	2	7	16
111951	112082	2	7	17
111951	112082	2	7	18
111951	112082	2	7	19
112421	112527	2	7	13
112421	112527	2	7	14
112421	112527	2	7	15
112421	112527	2	7	16
112421	112527	2	7	17
112421	112527	2	7	18
112421	112527	2	7	19
113691	113800	2	7	13
113691	113800	2	7	14
113691	113800	2	7	15
113691	113800	2	7	16
113691	113800	2	7	17
113691	113800	2	7	18
113691	113800	2	7	19
113900	114027	2	7	13
113900	114027	2	7	14
113900	114027	2	7	15
113900	114027	2	7	16
113900	114027	2	7	17
113900	114027	2	7	18
113900	114027	2	7	19
114744	114850	2	7	13
114744	114850	2	7	14
114744	114850	2	7	15
114744	114850	2	7	16
114744	114850	2	7	17
114744	114850	2	7	18
114744	114850	2	7	19
114941	115290	2	7	19
114941	115576	2	7	13
114941	115576	2	7	18
115374	116077	2	7	17
115374	116078	2	7	19
115481	115576	2	7	14
115481	115576	2	7	15
115481	116077	2	7	16
115762	116077	2	7	15
115762	116078	2	7	18
115859	115874	2	7	13
115859	116077	2	7	14
127725	127983	1	8	21
127725	132612	1	8	20
128094	132612	1	8	21
133445	133533	1	8	20
133962	134974	1	8	20
133962	134974	1	8	21
136518	136882	1	9	22
137514	137676	1	9	22
137754	137825	1	9	22
138821	138895	1	9	22
139418	139567	1	9	22
139658	139763	1	9	22
139993	141714	1	9	22
146322	147550	2	10	23
147639	147773	2	10	23
149538	149732	2	10	23
149895	150017	2	10	23
151567	151674	2	10	23
152946	153130	2	10	23
153350	153445	2	10	23
153542	153584	2	10	23
154377	154491	2	10	23
154616	154708	2	10	23
159674	159814	2	10	23
161417	161976	2	10	23
168824	169183	1	11	24
168826	169183	1	11	25
168826	169183	1	11	26
175690	175797	1	11	24
175690	175797	1	11	25
175690	175797	1	11	26
179438	179560	1	11	24
179438	179560	1	11	25
179438	179560	1	11	26
181988	182113	1	11	24
181988	182113	1	11	25
185922	186068	1	11	24
190936	191064	1	11	24
190936	191064	1	11	25
190936	191064	1	11	26
191958	192083	1	11	24
191958	192083	1	11	25
191958	192083	1	11	26
193803	193946	1	11	24
193803	193946	1	11	25
193803	193946	1	11	26
194935	195066	1	11	24
194935	195066	1	11	25
194935	195066	1	11	26
197344	197478	1	11	24
197344	197478	1	11	25
197344	197478	1	11	26
199290	199415	1	11	24
199290	199415	1	11	25
199290	199415	1	11	26
199672	199811	1	11	24
199672	199811	1	11	25
199672	199811	1	11	26
201215	201341	1	11	24
201215	201341	1	11	25
201215	201341	1	11	26
201672	201800	1	11	24
201672	201800	1	11	25
201672	201800	1	11	26
202409	204167	1	11	24
202409	204167	1	11	25
202409	204167	1	11	26
205621	208142	2	12	27
205621	208142	2	12	29
205621	208142	2	12	31
205621	208148	2	12	28
205621	208148	2	12	30
208232	208257	2	12	27
208232	208257	2	12	28
208232	208257	2	12	29
208232	208257	2	12	30
208232	208257	2	12	31
210258	210366	2	12	29
210258	210366	2	12	30
210258	210366	2	12	31
212101	212162	2	12	27
212101	212162	2	12	28
212101	212162	2	12	29
212101	212162	2	12	30
212101	212162	2	12	31
212240	212356	2	12	27
212240	212356	2	12	28
212240	212356	2	12	29
212240	212356	2	12	30
212240	212356	2	12	31
213004	213051	2	12	27
213004	213051	2	12	28
213004	213051	2	12	29
213004	213051	2	12	30
213004	213051	2	12	31
213170	213295	2	12	27
213170	213295	2	12	28
213170	213295	2	12	29
213170	213295	2	12	30
213170	213295	2	12	31
213871	214041	2	12	27
213871	214041	2	12	28
213871	214041	2	12	29
213871	214041	2	12	30
213871	214041	2	12	31
214124	214270	2	12	27
214124	214270	2	12	28
214124	214270	2	12	29
214124	214270	2	12	30
214124	214270	2	12	31
215782	215832	2	12	27
215782	215832	2	12	28
215782	215832	2	12	29
215782	215832	2	12	30
216174	216466	2	12	27
216174	216467	2	12	28
216174	216469	2	12	29
216174	216469	2	12	30
216174	216472	2	12	31
216750	218305	2	13	32
221081	221564	2	13	32
222356	222453	1	14	33
222356	222453	1	14	34
222356	222453	1	14	35
222356	222453	1	14	36
222356	222453	1	14	37
224977	225062	1	14	38
226020	226101	1	14	33
226020	226101	1	14	34
226020	226101	1	14	35
226020	226101	1	14	36
226020	226101	1	14	37
226020	226101	1	14	38
226149	226455	1	14	33
226174	226455	1	14	34
226174	226455	1	14	35
226174	226455	1	14	36
226174	226455	1	14	38
226182	226455	1	14	37
228322	228416	1	14	33
228322	228416	1	14	34
228322	228416	1	14	35
228322	228416	1	14	36
228322	228416	1	14	37
228322	228416	1	14	38
228603	228913	1	14	33
228603	228913	1	14	34
228603	228913	1	14	35
228603	228913	1	14	36
228603	228913	1	14	37
228603	228913	1	14	38
229377	229573	1	14	33
229377	229573	1	14	34
229377	229573	1	14	35
229377	229573	1	14	36
229377	229573	1	14	37
229377	229573	1	14	38
229661	229984	1	14	33
229661	229984	1	14	34
229661	229984	1	14	35
229661	229984	1	14	36
229661	229984	1	14	37
229661	229984	1	14	38
230073	230181	1	14	33
230073	230181	1	14	34
230073	230181	1	14	35
230073	230181	1	14	36
230073	230181	1	14	37
230073	230181	1	14	38
230469	230600	1	14	33
230469	230600	1	14	34
230469	230600	1	14	35
230469	230600	1	14	36
230469	230600	1	14	37
230469	230600	1	14	38
232254	232598	1	14	33
232254	232598	1	14	34
232254	232598	1	14	35
232254	232598	1	14	36
232254	232598	1	14	37
232254	232598	1	14	38
232689	232831	1	14	33
232689	232831	1	14	34
232689	232831	1	14	35
232689	232831	1	14	36
232689	232831	1	14	37
232689	232831	1	14	38
233259	233455	1	14	33
233259	233455	1	14	34
233259	233455	1	14	35
233259	233455	1	14	36
233259	233455	1	14	37
233259	233455	1	14	38
233544	233634	1	14	33
233544	233634	1	14	34
233544	233634	1	14	35
233544	233634	1	14	36
233544	233634	1	14	37
233544	233634	1	14	38
233719	233886	1	14	33
233719	233886	1	14	34
233719	233886	1	14	35
233719	233886	1	14	36
233719	233886	1	14	37
233719	233886	1	14	38
233975	234183	1	14	33
233975	234183	1	14	34
233975	234183	1	14	35
233975	234183	1	14	36
233975	234183	1	14	37
233975	234183	1	14	38
234831	234924	1	14	33
234831	234924	1	14	34
234831	234924	1	14	35
234831	234924	1	14	36
234831	234924	1	14	37
234831	234924	1	14	38
235001	235253	1	14	33
235001	235253	1	14	34
235001	235253	1	14	35
235001	235253	1	14	36
235001	235253	1	14	37
235001	235253	1	14	38
237019	237222	1	14	33
237019	237222	1	14	34
237019	237222	1	14	35
237019	237222	1	14	36
237019	237222	1	14	37
237019	237222	1	14	38
237306	237491	1	14	33
237306	237491	1	14	34
237306	237491	1	14	35
237306	237491	1	14	37
237306	237491	1	14	38
237309	237491	1	14	36
237570	237766	1	14	33
237570	237766	1	14	34
237570	237766	1	14	35
237570	237766	1	14	36
237570	237766	1	14	37
237570	237766	1	14	38
237850	238054	1	14	33
237850	238054	1	14	34
237850	238054	1	14	35
237850	238054	1	14	36
237850	238054	1	14	37
237850	238054	1	14	38
238481	238625	1	14	33
238481	238625	1	14	34
238481	238625	1	14	35
238481	238625	1	14	36
238481	238625	1	14	37
238481	238625	1	14	38
238721	238862	1	14	33
238721	238862	1	14	34
238721	238862	1	14	35
238721	238862	1	14	36
238721	238862	1	14	37
238721	238862	1	14	38
239248	239443	1	14	33
239248	239443	1	14	34
239248	239443	1	14	35
239248	239443	1	14	36
239248	239443	1	14	37
239248	239443	1	14	38
240031	240295	1	14	33
240031	240295	1	14	34
240031	240295	1	14	35
240031	240295	1	14	36
240031	240295	1	14	37
240031	240295	1	14	38
240648	241065	1	14	33
240648	241065	1	14	34
240648	241065	1	14	35
240648	241065	1	14	36
240648	241065	1	14	37
240648	241065	1	14	38
241385	241586	1	14	33
241385	241586	1	14	34
241385	241586	1	14	35
241385	241586	1	14	36
241385	241586	1	14	37
241385	241586	1	14	38
241662	241806	1	14	33
241662	241806	1	14	34
241662	241806	1	14	35
241662	241806	1	14	36
241662	241806	1	14	37
241662	241806	1	14	38
241870	241999	1	14	33
241870	241999	1	14	34
241870	241999	1	14	36
241870	241999	1	14	37
241870	241999	1	14	38
241882	241999	1	14	35
242220	242292	1	14	33
242220	242292	1	14	34
242220	242292	1	14	35
242220	242292	1	14	36
242220	242292	1	14	37
242220	242292	1	14	38
244391	244540	1	14	33
244391	244540	1	14	34
244391	244540	1	14	35
244391	244540	1	14	36
244391	244540	1	14	37
244391	244540	1	14	38
244617	244825	1	14	33
244617	244825	1	14	34
244617	244825	1	14	35
244617	244825	1	14	36
244617	244825	1	14	37
244617	244825	1	14	38
244949	244996	1	14	33
244949	244996	1	14	34
244949	244996	1	14	35
244949	244996	1	14	36
244949	244996	1	14	37
244949	244996	1	14	38
245080	245256	1	14	33
245080	245256	1	14	34
245080	245256	1	14	35
245080	245256	1	14	36
245080	245256	1	14	37
245080	245256	1	14	38
246372	246503	1	14	33
246372	246503	1	14	34
246372	246503	1	14	35
246372	246503	1	14	36
246372	246503	1	14	37
246372	246503	1	14	38
246702	246817	1	14	33
246702	246817	1	14	34
246702	246817	1	14	35
246702	246817	1	14	36
246702	246817	1	14	37
246702	246817	1	14	38
246891	246976	1	14	33
246891	246976	1	14	34
246891	246976	1	14	35
246891	246976	1	14	36
246891	246976	1	14	37
246891	246976	1	14	38
247592	247909	1	14	33
247592	247909	1	14	34
247592	247909	1	14	35
247592	247909	1	14	36
247592	247909	1	14	37
247592	247909	1	14	38
248328	249193	1	15	39
250004	250200	1	15	39
250750	250932	1	15	39
251025	251102	1	15	39
253833	255438	1	15	39
259800	268310	1	16	40
267978	268624	2	17	41
268701	268886	2	17	41
268960	269082	2	17	41
271198	271345	2	17	41
271569	271711	2	17	41
272809	272913	2	17	41
273007	273131	2	17	41
273883	274039	2	17	41
274196	274280	2	17	41
274837	274972	2	17	41
275055	275214	2	17	41
275564	275680	2	17	41
275608	275705	1	18	42
275790	275890	2	17	41
275901	276120	1	18	42
275979	276150	2	17	41
276241	276380	2	17	41
278112	278295	2	17	41
278370	278439	2	17	41
278524	278661	2	17	41
279114	279282	2	17	41
279372	279486	2	17	41
280563	280709	2	17	41
334685	335288	2	19	43
335497	335531	2	19	43
335612	335731	2	19	43
335871	336207	2	19	43
336555	336576	2	19	43
348212	348650	1	20	44
348237	349330	1	20	45
348756	349330	1	20	44
349412	349536	1	20	44
349412	349536	1	20	45
354294	354628	2	21	46
354294	354628	2	21	47
354707	354809	2	21	46
354707	354809	2	21	47
354915	354982	2	21	46
354915	354982	2	21	47
357310	357393	2	21	47
357310	357647	2	21	46
357663	358000	2	21	47
360563	361167	2	22	48
361322	361414	2	22	48
361511	361841	2	22	48
399602	399629	2	23	49
400139	400885	2	23	49
424019	425133	2	24	50
425298	425418	2	24	50
428744	429483	2	25	51
429745	429821	2	25	51
429900	430017	2	25	51
430199	432668	2	25	51
433158	433247	2	25	51
436845	436910	2	25	51
437559	437663	2	25	51
438084	438260	2	25	51
438339	438421	2	25	51
438502	438667	2	25	51
438837	439054	2	25	51
439236	440414	2	25	51
440493	440595	2	25	51
440701	440768	2	25	51
445225	445308	2	25	51
445578	445730	2	25	51
461657	462178	2	26	52
462886	462952	2	26	52
466286	466459	2	26	52
482503	482676	2	26	52
484902	485081	2	26	52
487929	488108	2	26	52
491474	491647	2	26	52
494465	495511	2	26	52
504508	504647	2	27	53
504776	504836	2	27	53
583096	585014	2	28	54
589302	589335	2	28	54
606204	606343	2	29	55
606472	606532	2	29	55
606666	606893	2	30	56
607877	607978	2	30	56
608232	608361	2	30	56
608437	608507	2	30	56
610813	611497	2	30	56
642215	642766	1	31	57
642872	643321	1	31	57
643403	643721	1	31	57
645078	645148	2	32	58
645793	645896	2	32	58
646319	646495	2	32	58
646574	646656	2	32	58
646737	646902	2	32	58
647072	647290	2	32	58
647478	647547	2	32	58
681210	681360	2	33	59
681489	681546	2	33	59
765109	765526	1	34	60
765110	765526	1	34	61
784212	784313	1	34	60
784212	784313	1	34	61
789598	789696	1	34	60
789598	789696	1	34	61
790665	790763	1	34	60
790665	790763	1	34	61
790914	791012	1	34	60
790914	791012	1	34	61
792016	792201	1	34	60
792016	792201	1	34	61
794398	794421	1	34	60
794398	794421	1	34	61
795780	795788	1	34	60
795780	795788	1	34	61
796323	796421	1	34	60
796323	796421	1	34	61
796944	797042	1	34	60
796944	797042	1	34	61
798262	798360	1	34	60
798262	798360	1	34	61
798925	799122	1	34	60
798925	799122	1	34	61
799255	799353	1	34	60
799255	799353	1	34	61
800284	800382	1	34	60
800284	800382	1	34	61
800536	800634	1	34	60
800536	800634	1	34	61
800729	800926	1	34	60
800729	800926	1	34	61
802754	802852	1	34	60
802754	802852	1	34	61
803204	803302	1	34	60
803204	803302	1	34	61
803857	804054	1	34	60
803857	804054	1	34	61
804367	804465	1	34	60
804367	804465	1	34	61
804571	804669	1	34	60
804571	804669	1	34	61
804744	804842	1	34	60
804744	804842	1	34	61
805026	805124	1	34	60
805026	805124	1	34	61
805671	805743	1	34	60
805671	805743	1	34	61
808361	808502	1	34	60
808361	808502	1	34	61
808840	808851	1	34	60
808840	808851	1	34	61
809832	809919	1	34	60
809832	809919	1	34	61
810701	810804	1	34	60
810701	810804	1	34	61
811047	811085	1	34	60
811047	811085	1	34	61
812459	812683	1	34	60
812459	812683	1	34	61
813762	813860	1	34	60
813762	813860	1	34	61
814902	815056	1	34	60
814902	815056	1	34	61
815140	815351	1	34	60
815140	815351	1	34	61
815632	815836	1	34	60
815632	815836	1	34	61
815921	816017	1	34	60
815921	816017	1	34	61
816120	816348	1	34	60
816120	816348	1	34	61
816542	816667	1	34	60
816542	816667	1	34	61
816818	816940	1	34	60
816818	816940	1	34	61
818362	818394	1	34	60
818362	818394	1	34	61
818629	818650	1	34	60
818629	818650	1	34	61
820603	822168	1	34	61
820603	825174	1	34	60
823144	825174	1	34	61
825668	825745	1	34	60
825668	825745	1	34	61
825879	826010	1	34	60
825879	826010	1	34	61
826108	826245	1	34	60
826108	826245	1	34	61
826544	826778	1	34	60
826544	826778	1	34	61
827144	827204	1	34	60
827144	827204	1	34	61
827211	829711	1	35	62
829901	838388	1	35	62
838778	840813	1	35	62
840820	840912	1	34	61
841491	841574	1	34	60
841491	841574	1	34	61
841665	841829	1	34	60
841665	841829	1	34	61
842693	842881	1	34	60
842693	842881	1	34	61
843059	843150	1	34	60
843059	843150	1	34	61
844176	846478	1	34	60
844176	846478	1	34	61
849298	850658	2	36	63
849298	850658	2	36	64
849298	850658	2	36	65
849298	850658	2	36	66
849298	850658	2	36	67
849298	850658	2	36	68
849298	850658	2	36	69
849298	850658	2	36	70
851066	851298	2	36	72
851066	851298	2	36	73
851066	851298	2	36	74
851066	851298	2	36	75
851066	851298	2	36	76
851066	851298	2	36	77
851066	851298	2	37	71
851070	851298	2	36	63
851070	851298	2	36	64
851070	851298	2	36	65
851070	851298	2	36	66
851070	851298	2	36	67
851070	851298	2	36	68
851070	851298	2	36	69
851070	851298	2	36	70
851980	852074	2	36	63
851980	852074	2	36	64
851980	852074	2	36	65
851980	852074	2	36	66
851980	852074	2	36	67
851980	852074	2	36	68
851980	852074	2	36	69
851980	852074	2	36	70
851980	852074	2	36	72
851980	852074	2	36	73
851980	852074	2	36	74
851980	852074	2	36	75
851980	852074	2	36	76
851980	852074	2	36	77
851980	852074	2	37	71
852166	852241	2	36	63
852166	852241	2	36	64
852166	852241	2	36	65
852166	852241	2	36	66
852166	852241	2	36	67
852166	852241	2	36	68
852166	852241	2	36	69
852166	852241	2	36	70
852166	852241	2	36	72
852166	852241	2	36	73
852166	852241	2	36	74
852166	852241	2	36	75
852166	852241	2	36	76
852166	852241	2	36	77
852166	852241	2	37	71
855225	855611	2	37	71
857645	857693	2	36	63
857645	857693	2	36	64
857645	857693	2	36	65
857645	857693	2	36	66
857645	857693	2	36	67
857645	857693	2	36	68
857645	857693	2	36	69
857645	857693	2	36	70
857645	857693	2	36	72
857645	857693	2	36	73
857645	857693	2	36	74
857645	857693	2	36	75
857645	857693	2	36	76
857645	857693	2	36	77
857645	857693	2	37	71
858865	858909	2	36	63
858865	858909	2	36	66
858865	858909	2	36	67
858865	858909	2	36	68
858865	858909	2	36	69
858865	858909	2	36	70
858865	858909	2	36	73
858865	858909	2	36	76
858865	858909	2	36	77
861317	861376	2	36	63
861317	861376	2	36	67
861317	861376	2	36	69
861317	861376	2	36	70
861317	861376	2	36	73
861317	861376	2	36	77
861317	861376	2	37	71
866435	866472	2	36	64
866435	866472	2	36	66
866435	866472	2	36	67
866435	866472	2	36	72
866435	866472	2	36	73
866435	866472	2	36	74
866435	866475	2	36	63
866435	866475	2	36	65
866435	866475	2	36	68
866435	866475	2	36	69
866435	866475	2	36	70
866435	866475	2	36	75
866435	866475	2	36	76
866435	866475	2	36	77
866435	866475	2	37	71
868249	868291	2	36	63
868249	868291	2	36	64
868249	868291	2	36	65
868249	868291	2	36	66
868249	868291	2	36	67
868249	868291	2	36	68
868249	868291	2	36	69
868249	868291	2	36	70
868249	868291	2	36	72
868249	868291	2	36	73
868249	868291	2	36	74
868249	868291	2	36	75
868249	868291	2	36	76
868249	868291	2	36	77
868249	868291	2	37	71
868406	868489	2	36	63
868406	868489	2	36	64
868406	868489	2	36	65
868406	868489	2	36	66
868406	868489	2	36	67
868406	868489	2	36	68
868406	868489	2	36	69
868406	868489	2	36	70
868406	868489	2	36	72
868406	868489	2	36	73
868406	868489	2	36	74
868406	868489	2	36	75
868406	868489	2	36	76
868406	868489	2	36	77
868406	868489	2	37	71
868575	868697	2	36	63
868575	868697	2	36	64
868575	868697	2	36	65
868575	868697	2	36	66
868575	868697	2	36	67
868575	868697	2	36	68
868575	868697	2	36	69
868575	868697	2	36	70
868575	868697	2	36	72
868575	868697	2	36	73
868575	868697	2	36	74
868575	868697	2	36	75
868575	868697	2	36	76
868575	868697	2	36	77
868575	868697	2	37	71
869904	869998	2	36	63
869904	869998	2	36	64
869904	869998	2	36	65
869904	869998	2	36	66
869904	869998	2	36	67
869904	869998	2	36	68
869904	869998	2	36	69
869904	869998	2	36	70
869904	869998	2	36	72
869904	869998	2	36	73
869904	869998	2	36	74
869904	869998	2	36	75
869904	869998	2	36	76
869904	869998	2	36	77
869904	869998	2	37	71
870609	870692	2	36	63
870609	870692	2	36	64
870609	870692	2	36	65
870609	870692	2	36	66
870609	870692	2	36	67
870609	870692	2	36	68
870609	870692	2	36	69
870609	870692	2	36	70
870609	870692	2	36	72
870609	870692	2	36	73
870609	870692	2	36	74
870609	870692	2	36	75
870609	870692	2	36	76
870609	870692	2	36	77
870609	870692	2	37	71
871501	871603	2	36	63
871501	871603	2	36	64
871501	871603	2	36	65
871501	871603	2	36	66
871501	871603	2	36	67
871501	871603	2	36	68
871501	871603	2	36	69
871501	871603	2	36	70
871501	871603	2	36	72
871501	871603	2	36	73
871501	871603	2	36	74
871501	871603	2	36	75
871501	871603	2	36	76
871501	871603	2	36	77
871501	871603	2	37	71
877234	877306	2	36	63
877234	877306	2	36	64
877234	877306	2	36	65
877234	877306	2	36	66
877234	877306	2	36	67
877234	877306	2	36	68
877234	877306	2	36	69
877234	877306	2	36	70
877234	877306	2	36	72
877234	877306	2	36	73
877234	877306	2	37	71
879035	879107	2	36	74
879035	879107	2	36	75
879035	879107	2	36	76
879035	879107	2	36	77
882627	882692	2	36	63
882627	882692	2	36	64
882627	882692	2	36	65
882627	882692	2	36	66
882627	882692	2	36	67
882627	882692	2	36	68
882627	882692	2	36	69
882627	882692	2	36	70
882627	882692	2	36	72
882627	882692	2	36	73
882627	882692	2	36	74
882627	882692	2	36	75
882627	882692	2	36	76
882627	882692	2	36	77
882627	882692	2	37	71
885885	885939	2	36	63
885885	885939	2	36	64
885885	885939	2	36	65
885885	885939	2	36	66
885885	885939	2	36	67
885885	885939	2	36	68
885885	885939	2	36	69
885885	885939	2	36	70
885885	885939	2	36	72
885885	885939	2	36	73
885885	885939	2	36	74
885885	885939	2	36	75
885885	885939	2	36	76
885885	885939	2	36	77
885885	885939	2	37	71
892354	892413	2	36	63
892354	892413	2	36	64
892354	892413	2	36	65
892354	892413	2	36	66
892354	892413	2	36	67
892354	892413	2	36	68
892354	892413	2	36	69
892354	892413	2	36	70
892354	892413	2	36	72
892354	892413	2	36	73
892354	892413	2	36	74
892354	892413	2	36	75
892354	892413	2	36	76
892354	892413	2	36	77
892354	892413	2	37	71
892868	892889	2	37	71
942250	942344	2	36	63
942250	942344	2	36	64
942250	942344	2	36	65
942250	942344	2	36	66
942250	942344	2	36	67
942250	942344	2	36	68
942250	942344	2	36	69
942250	942344	2	36	70
942250	942344	2	36	72
942250	942344	2	36	73
942250	942344	2	36	74
942250	942344	2	36	75
942250	942344	2	36	76
942250	942344	2	36	77
942992	943040	2	36	63
945178	945336	2	36	70
945178	945557	2	36	64
945178	945557	2	36	65
945178	945558	2	36	66
945178	945559	2	36	67
945178	945559	2	36	68
945178	945559	2	36	69
945178	945559	2	36	72
945178	945561	2	36	73
945178	945563	2	36	74
945178	945563	2	36	75
945178	945565	2	36	76
945178	945565	2	36	77
945413	945569	2	36	70
977587	977631	1	38	78
977851	977950	1	38	78
978220	978247	1	38	78
978340	978390	1	38	78
978699	978830	1	38	78
980610	980727	1	38	78
981398	981576	1	38	78
981903	981984	1	38	78
982222	982346	1	38	78
982434	983055	1	38	78
1061771	1061839	2	39	79
1062515	1062688	2	39	79
1064842	1064888	2	39	79
1079625	1079680	2	40	80
1079625	1079680	2	40	81
1079625	1079680	2	40	82
1079797	1079873	2	40	80
1079797	1079873	2	40	81
1079797	1079873	2	40	82
1082851	1082986	2	40	81
1082851	1082986	2	40	82
1082851	1083518	2	40	80
1083527	1083857	2	40	81
1086528	1086675	2	40	82
1130284	1130392	1	41	83
1130754	1130881	1	41	84
1131110	1131309	1	41	83
1131110	1131309	1	41	84
1131421	1131570	1	41	83
1131421	1131570	1	41	84
1131739	1131879	1	41	83
1131739	1131879	1	41	84
1132674	1132939	1	42	85
1153902	1154892	1	42	85
1185736	1185862	1	43	86
